id,year,mean,modelgroup
ACCESS1-0_rcp45_r1i1p1.csv,1994,287.2328,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,1995,287.256766666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,1996,287.31505,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,1997,287.335183333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,1998,287.4416,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,1999,287.553758333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2000,287.573775,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2001,287.524758333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2002,287.557175,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2003,287.521266666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2004,287.713516666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2005,287.610375,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2006,287.585408333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2007,287.692466666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2008,287.669775,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2009,287.738458333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2010,287.852691666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2011,287.775616666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2012,287.981708333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2013,287.895025,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2014,287.975258333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2015,287.921133333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2016,288.09375,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2017,288.025558333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2018,288.084466666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2019,288.129225,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2020,288.086258333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2021,288.01445,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2022,288.041408333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2023,288.235333333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2024,288.06195,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2025,288.10065,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2026,288.29245,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2027,288.196983333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2028,288.236433333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2029,288.136908333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2030,288.10635,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2031,288.329983333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2032,288.443208333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2033,288.452158333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2034,288.477166666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2035,288.464558333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2036,288.50645,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2037,288.459533333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2038,288.494841666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2039,288.473625,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2040,288.265316666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2041,288.349183333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2042,288.470333333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2043,288.5848,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2044,288.677141666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2045,288.577566666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2046,288.591141666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2047,288.614183333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2048,288.620341666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2049,288.851408333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2050,288.77725,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2051,288.80095,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2052,288.815516666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2053,288.886216666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2054,288.791833333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2055,288.931008333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2056,289.069441666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2057,289.057241666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2058,288.973325,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2059,288.992541666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2060,289.004491666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2061,289.021225,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2062,289.002483333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2063,289.176841666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2064,289.211483333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2065,289.212358333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2066,289.135025,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2067,289.138683333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2068,289.204941666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2069,289.1522,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2070,289.168316666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2071,289.2906,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2072,289.316875,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2073,289.170783333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2074,289.335908333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2075,289.327191666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2076,289.303316666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2077,289.4528,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2078,289.590108333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2079,289.532891666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2080,289.47725,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2081,289.634233333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2082,289.565066666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2083,289.491858333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2084,289.600325,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2085,289.632908333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2086,289.705525,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2087,289.516308333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2088,289.602683333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2089,289.697666666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2090,289.426491666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2091,289.496091666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2092,289.535591666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2093,289.456633333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2094,289.467091666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2095,289.633283333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2096,289.540016666667,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2097,289.601775,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2098,289.754333333333,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2099,289.6601,rcp45
ACCESS1-0_rcp45_r1i1p1.csv,2100,289.613916666667,rcp45
ACCESS1-0_rcp85_r1i1p1.csv,1951,287.227075,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1952,287.114891666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1953,287.117883333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1954,287.01445,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1955,287.130541666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1956,287.134783333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1957,287.063191666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1958,287.058041666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1959,286.921083333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1960,286.944525,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1961,287.1432,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1962,287.07835,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1963,286.973741666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1964,286.746108333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1965,286.847,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1966,286.837125,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1967,286.796983333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1968,286.857916666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1969,286.984566666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1970,286.869116666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1971,286.9253,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1972,287.017716666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1973,286.990875,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1974,286.962125,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1975,286.964216666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1976,287.15005,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1977,287.149108333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1978,287.215733333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1979,287.118816666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1980,287.113066666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1981,287.116225,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1982,287.112125,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1983,286.960891666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1984,287.017375,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1985,286.979716666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1986,286.968458333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1987,287.174875,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1988,287.202916666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1989,287.3316,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1990,287.295875,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1991,287.233216666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1992,286.945633333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1993,287.0843,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1994,287.232791666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1995,287.256733333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1996,287.315025,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1997,287.335175,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1998,287.441575,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,1999,287.553716666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2000,287.57375,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2001,287.524725,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2002,287.557141666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2003,287.521233333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2004,287.713491666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2005,287.61035,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2006,287.5063,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2007,287.6276,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2008,287.6427,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2009,287.685541666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2010,287.54065,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2011,287.691241666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2012,287.708841666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2013,287.773758333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2014,287.854466666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2015,287.827725,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2016,287.82375,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2017,287.94535,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2018,287.84875,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2019,287.924275,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2020,288.031408333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2021,288.067841666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2022,288.120608333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2023,288.301716666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2024,288.216958333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2025,288.251008333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2026,288.376975,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2027,288.439058333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2028,288.442958333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2029,288.630183333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2030,288.43365,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2031,288.414508333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2032,288.421266666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2033,288.410583333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2034,288.483916666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2035,288.628433333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2036,288.465375,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2037,288.6119,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2038,288.585691666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2039,288.64405,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2040,288.807116666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2041,288.889508333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2042,288.859816666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2043,288.905275,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2044,288.835658333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2045,288.984341666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2046,289.164533333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2047,289.327491666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2048,289.380508333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2049,289.190733333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2050,289.312383333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2051,289.283916666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2052,289.464983333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2053,289.632716666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2054,289.640483333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2055,289.5496,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2056,289.678825,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2057,289.712741666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2058,289.704483333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2059,289.664775,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2060,289.7405,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2061,289.9468,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2062,289.883483333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2063,289.7743,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2064,289.886025,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2065,289.98255,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2066,290.085466666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2067,290.1337,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2068,290.132783333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2069,290.245875,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2070,290.151475,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2071,290.278816666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2072,290.348608333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2073,290.356141666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2074,290.41015,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2075,290.58925,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2076,290.673466666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2077,290.501475,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2078,290.553841666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2079,290.918433333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2080,290.897891666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2081,290.861041666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2082,290.7994,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2083,290.788375,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2084,290.958191666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2085,291.124083333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2086,291.175583333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2087,291.256058333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2088,291.223258333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2089,291.343916666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2090,291.53595,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2091,291.5566,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2092,291.534158333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2093,291.535016666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2094,291.797116666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2095,291.725866666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2096,291.849208333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2097,291.910116666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2098,291.93795,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2099,291.878091666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2100,291.929241666667,rcp85
ACCESS1-3_rcp45_r1i1p1.csv,1951,287.465758333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1952,287.332491666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1953,287.296058333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1954,287.212116666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1955,287.227658333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1956,287.262633333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1957,287.265133333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1958,287.216183333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1959,287.336566666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1960,287.313425,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1961,287.329525,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1962,287.421841666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1963,287.408658333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1964,287.11155,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1965,287.151683333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1966,287.175525,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1967,287.103408333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1968,287.175733333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1969,287.286908333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1970,287.337458333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1971,287.293258333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1972,287.327325,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1973,287.265016666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1974,287.202766666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1975,287.2126,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1976,287.077416666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1977,287.281783333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1978,287.371491666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1979,287.298258333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1980,287.28115,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1981,287.299791666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1982,287.3504,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1983,287.434191666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1984,287.382783333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1985,287.418641666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1986,287.41305,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1987,287.531883333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1988,287.378166666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1989,287.461558333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1990,287.465991666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1991,287.580691666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1992,287.350058333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1993,287.379125,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1994,287.394508333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1995,287.419258333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1996,287.491691666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1997,287.504016666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1998,287.646391666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1999,287.568416666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2000,287.511591666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2001,287.633433333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2002,287.734808333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2003,287.711775,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2004,287.796533333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2005,287.870891666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2006,287.891825,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2007,287.879366666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2008,288.090083333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2009,288.128475,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2010,288.020791666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2011,288.043925,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2012,288.064091666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2013,288.198958333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2014,288.054058333333,rcp45
